date,open_ret,high_ret,low_ret,close_ret,volume_ret,range_ret,vol_ratio,target_return
2019-01-03,-0.0002312280726574255,0.002078742953499352,-0.030518846115624207,-0.028375753310742265,0.07551639768400722,0.0325975890691234,0.07551639768400722,0.02257857671321445
2019-01-04,0.00946982596814862,0.030685190884723004,0.005219469800159665,0.02257857671321445,-0.04882235718810925,0.025465721084563187,-0.01177682981970545,0.005334573966465439
2019-01-07,0.0016265887347965402,0.014315705143983016,-0.0032610426154916425,0.005334573966465439,-0.25689903477704884,0.0175767477594748,-0.26476564484602516,0.004615776328220415
2019-01-08,0.0076046508208877225,0.010813465291852373,-0.0018522739725092357,0.004615776328220415,-0.06484447203346261,0.012665739264361604,-0.2696970869019062,-0.002074430743658603
2019-01-09,0.000690583411224045,0.005510899517942865,-0.0053099421673822806,-0.002074430743658603,0.021634677897866994,0.01082084168532504,-0.19963044174663716,-0.024052542865708244
2019-01-10,-0.0027726806610557826,-0.002541345584561804,-0.030692380376584488,-0.024052542865708244,0.6810389584157788,0.02815103479202273,0.5342907012765867,0.013382082126145807
2019-01-11,0.0004725642082655064,0.013382082126145807,-0.0037887654491654513,0.013382082126145807,-0.634546372885307,0.01717084757531129,-0.1923179782278998,-0.011964964030183647
2019-01-14,-0.007725713881970224,-0.005847345416822707,-0.016696489961435978,-0.011964964030183647,-0.1793966646210921,0.010849144544613366,-0.32290846216861885,0.008460698986293452
2019-01-15,0.005413679236483927,0.02032545374358945,0.0014151127137923144,0.008460698986293452,0.3847122677478248,0.018910341029797217,0.09008624936932977,-0.014616068819432363
2019-01-16,-0.0032817763697711297,0.0014031047753024013,-0.016517654593131786,-0.014616068819432363,0.1539224556840438,0.017920759368434257,0.19297393230969026,0.008512716607211144
2019-01-17,-0.0038067944662384685,0.01297652689096024,-0.006671382695391845,0.008512716607211144,-0.22141398810146287,0.019647909586352076,-0.10623378738161261,0.0014117830821742487
2019-01-18,0.009141115829154762,0.00960761725611126,-0.004956948468408066,0.0014117830821742487,0.4683167563785736,0.014564565724519411,0.4850391846896604,-0.006132141966907237
2019-01-22,-0.0028255621139995518,0.003754976844221409,-0.014208140056292862,-0.006132141966907237,-0.2712359733748314,0.017963116900514324,0.07607903990153483,-0.0026056645006364556
2019-01-23,-0.006646046238228518,-0.0016573037594826677,-0.01718002631603195,-0.0026056645006364556,-0.18534016991177407,0.01552272255654931,-0.1924740007929959,-0.029120064310738818
2019-01-24,-0.0090541366003344,-0.008814829233803495,-0.037211373061407066,-0.029120064310738818,0.3407286715482022,0.02839654382760358,0.15775888489225182,-0.007598989343889237
2019-01-25,0.003656309053066033,0.007299298197159103,-0.010802959919402444,-0.007598989343889237,0.04180812723101255,0.018102258116561656,0.1712088296039843,-0.027692929265282766
2019-01-28,-0.003450840297004505,-0.002710413891315769,-0.02895862519136182,-0.027692929265282766,0.09228887957899985,0.026248211300046082,0.18900664708287992,0.03088656857087682
2019-01-29,-0.000759266016953915,0.032846865441089744,-0.0015190070898438916,0.03088656857087682,0.26720705831819397,0.03436587253093364,0.4518539464181947,0.01967277456405598
2019-01-30,0.0,0.023753011849027283,-0.0009815419994643234,0.01967277456405598,-0.3537841458280611,0.024734553848491676,-0.027814133257881655,0.02070765711583127
2019-01-31,-0.0048216398835890205,0.02470434360533071,-0.005546851465783924,0.02070765711583127,0.12639831735688314,0.030251195071114633,0.037878582158310324,0.010078623310627663
2019-02-01,0.009845306012111334,0.015660011229472234,0.0023529094286574574,0.010078623310627663,-0.4071262654468905,0.013307101800814791,-0.401869188526157,-0.010314209556530585
2019-02-04,-0.0009333144327272259,-0.0009333144327272259,-0.021688790620383834,-0.010314209556530585,-0.33803742928504144,0.02075547618765651,-0.6966243368586331,-0.007806124306791896
2019-02-05,-0.00023564175986077508,0.006809944512640295,-0.00899413184856331,-0.007806124306791896,0.08394484197248007,0.015804076361203654,-0.5049847457841029,0.005210815945441995
2019-02-06,-0.00452214861261198,0.006155369833138752,-0.0076281360119616745,0.005210815945441995,-0.2502317822677081,0.013783505845100383,-0.5654901568853388,-0.014994879124205038
2019-02-07,-0.005210815945442074,-0.004261329657430906,-0.026815101230242895,-0.014994879124205038,0.38798406876662417,0.02255377157281206,-0.031913765003313846,0.012629726533237339
2019-02-08,-0.004085042976877286,0.012866484160078373,-0.005048710913333602,0.012629726533237339,0.1258560804371755,0.017915195073412007,0.23694995112412964,-0.013109431891092883
2019-02-11,0.0011833230870462621,0.0018925883827022442,-0.017196535826749872,-0.013109431891092883,-0.014578079943886652,0.019089124209452288,0.21997417041058798,0.004548128627809001
2019-02-12,0.0007194717704102356,0.007886244704343251,-0.006982100401111202,0.004548128627809001,0.11943062527863739,0.01486834510545457,0.27120522038952766,-0.004068423269953395
2019-02-13,0.0011934912961975679,0.0045276323670381214,-0.011530229028920116,-0.004068423269953395,-0.2099269416131977,0.01605786139595841,-0.01646397885002393,0.006453887339550328
2019-02-14,0.0,0.010021495417533917,-0.001920300286951263,0.006453887339550328,-0.22015933190450063,0.011941795704485171,-0.3005462426470372,0.010193304933417668
2019-02-15,0.00972152108854627,0.012784334119586422,0.0026175406909849518,0.010193304933417668,-0.03566279625077157,0.010166793428601493,-0.3029899475580441,0.004705919975417739
2019-02-19,-0.003780708112889667,0.010790703342160939,-0.004965152486906375,0.004705919975417739,0.24264003795963204,0.015755855829067338,0.006005616454095922,-0.009433995106627194
2019-02-20,-0.0016445493802372286,-0.0009394517962280467,-0.015852689436530135,-0.009433995106627194,0.11296102332311037,0.014913237640302057,0.14119215110255348,-0.0014228308892948159
2019-02-21,-0.00427458045135387,0.0028395077929297724,-0.008089543946691806,-0.0014228308892948159,-0.332759428929836,0.010929051739621706,-0.1643807602787986,0.01927203689402224
2019-02-22,0.003789662789102506,0.023221370206638465,0.0018966265864840141,0.01927203689402224,0.23387413950950256,0.02132474362015447,0.11503242342499817,0.0027893444727537927
2019-02-25,0.0018604583465201116,0.009498458897944371,-0.0004656325103478912,0.0027893444727537927,0.019798647848659496,0.009964091408292368,0.09129207035692678,-0.0013936529508844367
2019-02-26,-0.0027893444727539176,0.0034758445778462405,-0.00652067739087192,-0.0013936529508844367,-0.42348524585143954,0.009996521968718232,-0.38377362200178383,-0.0020943152746548304
2019-02-27,-0.000930275724251553,0.004638162452236863,-0.004893419532451865,-0.0020943152746548304,-0.004474627510145438,0.009531581984688847,-0.3211317577678084,0.009735853008428807
2019-02-28,0.00046583459931559985,0.019606260901047307,-0.0013986196501313774,0.009735853008428807,0.8617753029301185,0.021004880551178568,0.6413464619038977,0.00023064141274809256
2019-03-01,0.005979824481809702,0.010098784237439696,-0.0013850595769666664,0.00023064141274809256,-0.3801677423299245,0.011483843814406418,0.08821252996753094,-0.0067106668494602804
2019-03-04,0.0018433113219491412,0.00529040009924539,-0.01113179677279207,-0.0067106668494602804,-0.15644036608850556,0.016422196872037467,-0.08357830709726674,-0.00418796079332416
2019-03-05,0.00046432074001069156,0.004170587862731498,-0.0051210575297562285,-0.00418796079332416,0.1512533152629705,0.009291645392487773,0.08779222940317373,-0.024307992977026197
2019-03-06,-0.001633420687161881,-0.0004664864285239273,-0.030057866459044253,-0.024307992977026197,-0.16874577448854913,0.02959138003052039,-0.1599004806467652,-0.011291378954033511
2019-03-07,0.0,0.0007163791446862134,-0.014679582908041658,-0.011291378954033511,0.25936201737226744,0.01539596205272793,0.05530896763388692,-0.012153796875148304
2019-03-08,-0.0014506958285812814,0.0012072267887840444,-0.02569575772659589,-0.012153796875148304,0.07492824895619536,0.02690298451537999,0.20544964937278068,0.014807871559338135
2019-03-11,0.005122603777046929,0.015289657092542333,-0.002203431999127933,0.014807871559338135,-0.07096268437110338,0.01749308909167033,0.09874289837027247,0.005526857917530613
2019-03-12,0.0048077310747769355,0.010069645640927863,-0.0031374709550890017,0.005526857917530613,-0.1877163944368695,0.0132071165960169,-0.13596549487657905,0.006687412503734033
2019-03-13,0.003349296427199709,0.009539839888206824,-0.0043227322575444555,0.006687412503734033,-0.019013410698482756,0.013862572145751244,-0.13779192628304612,-0.01971217206292071
2019-03-14,-0.0002380540001370542,0.0016648886840475753,-0.021169916993808616,-0.01971217206292071,0.3033452270257117,0.022834805677856156,0.15601038384452298,0.014222252516703417
2019-03-15,0.0009705857116437285,0.01661284902553765,-0.00804397352701027,0.014222252516703417,0.8449323950618683,0.024656822552548,0.9788205005118588,0.0007177503640389045
2019-03-18,-0.00023936464825513522,0.006917150280856867,-0.003116411476075203,0.0007177503640389045,-1.3702574029417776,0.01003356175693221,-0.6610067415850333,0.01165157887725702
2019-03-19,0.003819517175241158,0.01472017556138477,-0.00143601626371141,0.01165157887725702,0.3293449342442608,0.016156191825096155,-0.2747995043834609,-0.0030780419609169286
2019-03-20,-0.002366831899807744,0.0023612432314018025,-0.01236932924129588,-0.0030780419609169286,-0.11652688105350101,0.014730572472697533,-0.40409318065149163,0.004259407979941307
2019-03-21,-0.005707484268793777,0.011083680928698998,-0.007139483810696097,0.004259407979941307,0.03197477645656873,0.018223164739395222,-0.3708887871391906,-0.011876649003398555
2019-03-22,-0.0035481979188321283,0.00635514516036661,-0.01235463457721965,-0.011876649003398555,-0.21237932712889857,0.018709779737586175,-0.5375414783447078,0.000955286282561045
